model_name,kv_cache_type,context_length_target,base_vram_mb,peak_vram_mb,dynamic_vram_mb,ttft_ms,itl_ms,throughput_tokens_per_s,perplexity,exact_match,f1_score,kv_cache_compression_ratio,gpu_memory_efficiency_index
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21051.07,6508.34,212.7,14.6,54.94,3.9651,1.0,1.0,100.0%,0.00844
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21105.84,6563.11,230.81,17.33,50.98,3.218,1.0,1.0,100.0%,0.00777
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21087.83,6545.1,246.25,12.13,65.07,3.7486,1.0,1.0,100.0%,0.00994
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21081.42,6538.69,261.31,16.03,49.71,3.6027,1.0,1.0,100.0%,0.0076
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21074.69,6531.96,187.14,14.34,60.91,3.3979,1.0,1.0,100.0%,0.00933
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21168.3,6625.57,244.38,17.0,49.14,3.8583,1.0,1.0,100.0%,0.00742
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21175.18,6632.46,239.12,12.6,66.81,3.0669,1.0,1.0,100.0%,0.01007
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21060.26,6517.53,266.91,14.66,56.4,3.1496,1.0,1.0,100.0%,0.00865
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21208.7,6665.97,203.81,14.17,62.46,3.1431,1.0,1.0,100.0%,0.00937
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21187.34,6644.62,217.38,16.42,54.93,3.9225,1.0,1.0,100.0%,0.00827
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21206.0,6663.28,238.16,12.01,71.19,3.2518,0.0,0.0,100.0%,0.01068
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21161.16,6618.43,249.94,16.58,51.4,3.8542,1.0,1.0,100.0%,0.00777
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21225.15,6682.43,187.22,17.19,51.12,3.1603,1.0,1.0,100.0%,0.00765
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21102.87,6560.15,232.02,17.18,50.38,3.024,1.0,1.0,100.0%,0.00768
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21106.93,6564.21,219.7,14.6,56.53,3.0673,1.0,1.0,100.0%,0.00861
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21165.43,6622.71,202.85,12.61,63.55,3.992,1.0,1.0,100.0%,0.0096
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21062.68,6519.95,217.67,14.81,53.69,3.9793,0.0,0.0,100.0%,0.00824
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21069.05,6526.33,196.03,16.57,50.69,3.5497,1.0,1.0,100.0%,0.00777
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21117.94,6575.21,227.04,17.7,49.58,3.2284,1.0,1.0,100.0%,0.00754
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21136.03,6593.31,225.91,12.12,71.71,3.9675,1.0,1.0,100.0%,0.01088
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21125.26,6582.54,276.1,17.66,47.56,3.908,1.0,1.0,100.0%,0.00723
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21204.84,6662.12,196.24,14.6,59.13,3.803,1.0,1.0,100.0%,0.00887
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21159.55,6616.83,192.23,17.38,49.49,3.7306,1.0,1.0,100.0%,0.00748
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21098.23,6555.51,245.84,13.27,62.11,3.1792,1.0,1.0,100.0%,0.00947
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21171.08,6628.36,256.42,14.9,58.69,3.2902,1.0,1.0,100.0%,0.00885
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21241.69,6698.97,185.7,15.72,51.83,3.0193,1.0,1.0,100.0%,0.00774
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21156.43,6613.71,207.77,13.48,59.61,3.3552,1.0,1.0,100.0%,0.00901
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21116.03,6573.3,229.19,15.33,56.74,3.0829,1.0,1.0,100.0%,0.00863
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21072.98,6530.25,183.67,15.35,52.96,3.0213,1.0,1.0,100.0%,0.00811
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21172.0,6629.28,222.58,12.1,70.12,3.2226,1.0,1.0,100.0%,0.01058
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21155.06,6612.33,220.85,17.93,49.75,3.5596,0.0,0.0,100.0%,0.00752
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21077.93,6535.2,264.71,15.83,52.58,3.1571,1.0,1.0,100.0%,0.00805
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21090.12,6547.39,199.74,14.52,59.09,3.6862,1.0,1.0,100.0%,0.00903
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21091.97,6549.25,226.11,12.42,65.27,3.1451,1.0,1.0,100.0%,0.00997
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21241.42,6698.69,202.65,14.75,59.45,3.6959,1.0,1.0,100.0%,0.00888
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21087.77,6545.04,210.83,13.88,62.64,3.2808,1.0,1.0,100.0%,0.00957
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21061.18,6518.45,225.55,13.51,63.63,3.2993,1.0,1.0,100.0%,0.00976
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21084.03,6541.31,243.22,15.11,56.86,3.1753,1.0,1.0,100.0%,0.00869
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21147.17,6604.45,183.71,12.79,68.12,3.2374,1.0,1.0,100.0%,0.01031
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21082.65,6539.93,220.16,15.75,56.97,3.1874,1.0,1.0,100.0%,0.00871
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21191.35,6648.63,192.06,13.84,62.1,3.6374,1.0,1.0,100.0%,0.00934
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21090.65,6547.92,265.88,15.75,52.75,3.4508,1.0,1.0,100.0%,0.00806
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21226.33,6683.6,191.86,14.82,60.76,3.7831,0.0,0.0,100.0%,0.00909
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21109.67,6566.95,256.71,14.77,57.95,3.2713,1.0,1.0,100.0%,0.00882
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21229.78,6687.06,242.15,13.19,59.71,3.9057,1.0,1.0,100.0%,0.00893
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21118.19,6575.46,209.76,13.78,62.92,3.4294,1.0,1.0,100.0%,0.00957
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21230.98,6688.26,185.28,17.84,48.33,3.1146,1.0,1.0,100.0%,0.00723
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21159.42,6616.69,204.14,12.0,72.26,3.0309,0.0,0.0,100.0%,0.01092
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21157.35,6614.62,195.83,12.11,62.41,3.1231,1.0,1.0,100.0%,0.00943
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21107.75,6565.03,255.28,14.49,57.71,3.1796,0.0,0.0,100.0%,0.00879
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21140.83,6598.11,255.97,12.68,64.54,3.5722,1.0,1.0,100.0%,0.00978
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21127.31,6584.58,194.0,17.15,48.66,3.8784,1.0,1.0,100.0%,0.00739
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21047.87,6505.15,264.63,14.13,61.61,3.1375,1.0,1.0,100.0%,0.00947
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21226.77,6684.04,268.72,17.16,50.02,3.442,1.0,1.0,100.0%,0.00748
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21054.34,6511.62,225.37,12.49,66.8,3.5851,0.0,0.0,100.0%,0.01026
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21168.01,6625.29,232.36,12.95,59.2,3.5023,1.0,1.0,100.0%,0.00893
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21099.86,6557.13,261.84,12.42,67.28,3.6294,1.0,1.0,100.0%,0.01026
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21198.3,6655.57,210.6,13.55,57.77,3.6335,1.0,1.0,100.0%,0.00868
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21227.45,6684.72,274.78,17.84,48.51,3.1312,1.0,1.0,100.0%,0.00726
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21238.16,6695.44,243.78,16.66,52.81,3.4047,1.0,1.0,100.0%,0.00789
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21050.6,6507.88,224.06,12.41,69.48,3.2897,0.0,0.0,100.0%,0.01068
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21234.43,6691.71,187.06,12.57,69.49,3.01,1.0,1.0,100.0%,0.01039
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21088.72,6546.0,208.59,17.8,48.68,3.7485,0.0,0.0,100.0%,0.00744
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21081.83,6539.11,186.83,15.16,59.54,3.1948,1.0,1.0,100.0%,0.0091
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21046.91,6504.19,255.57,13.7,62.24,3.3303,1.0,1.0,100.0%,0.00957
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21228.15,6685.43,183.08,16.26,51.49,3.1817,1.0,1.0,100.0%,0.0077
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21211.58,6668.86,228.44,13.38,63.44,3.2886,1.0,1.0,100.0%,0.00951
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21112.23,6569.51,217.52,16.14,48.8,3.4274,1.0,1.0,100.0%,0.00743
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21075.86,6533.13,269.21,17.4,44.3,3.4025,1.0,1.0,100.0%,0.00678
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21088.62,6545.9,196.3,14.42,62.39,3.4066,1.0,1.0,100.0%,0.00953
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21209.53,6666.81,260.52,16.01,49.14,3.5276,1.0,1.0,100.0%,0.00737
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21059.35,6516.62,239.65,15.8,51.17,3.8694,1.0,1.0,100.0%,0.00785
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21209.76,6667.03,237.41,14.31,55.31,3.0121,1.0,1.0,100.0%,0.0083
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21143.72,6601.0,180.54,16.62,54.8,3.725,0.0,0.0,100.0%,0.0083
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21060.39,6517.66,203.98,15.36,56.89,3.4872,1.0,1.0,100.0%,0.00873
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21135.92,6593.19,202.59,16.58,54.03,3.8771,0.0,0.0,100.0%,0.0082
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21154.65,6611.93,256.18,16.34,53.85,3.4734,1.0,1.0,100.0%,0.00814
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21166.6,6623.88,203.23,17.31,52.3,3.9348,0.0,0.0,100.0%,0.0079
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21069.59,6526.86,244.2,13.21,61.9,3.6958,0.0,0.0,100.0%,0.00948
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21173.18,6630.45,194.75,16.78,53.27,3.7367,1.0,1.0,100.0%,0.00803
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21046.82,6504.09,252.84,12.85,61.63,3.8646,1.0,1.0,100.0%,0.00948
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21153.18,6610.46,237.42,14.89,54.83,3.0506,0.0,0.0,100.0%,0.00829
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21186.28,6643.56,254.6,13.71,57.81,3.2985,0.0,0.0,100.0%,0.0087
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21073.29,6530.56,187.94,12.5,71.4,3.5737,1.0,1.0,100.0%,0.01093
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21237.28,6694.56,227.42,13.3,64.9,3.2052,1.0,1.0,100.0%,0.00969
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21069.32,6526.59,257.06,17.2,51.23,3.2084,1.0,1.0,100.0%,0.00785
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21056.38,6513.66,263.57,17.38,45.1,3.1393,1.0,1.0,100.0%,0.00692
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21174.0,6631.27,260.67,14.22,57.98,3.7973,1.0,1.0,100.0%,0.00874
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21064.06,6521.33,230.89,12.12,69.1,3.7636,1.0,1.0,100.0%,0.0106
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21232.02,6689.3,235.79,15.14,58.64,3.5745,1.0,1.0,100.0%,0.00877
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21062.04,6519.32,213.32,12.09,72.41,3.4505,1.0,1.0,100.0%,0.01111
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21100.93,6558.21,187.97,17.75,50.79,3.0691,0.0,0.0,100.0%,0.00774
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21056.62,6513.9,272.13,15.15,54.02,3.9621,1.0,1.0,100.0%,0.00829
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21220.29,6677.57,211.58,12.84,68.33,3.9051,1.0,1.0,100.0%,0.01023
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21210.75,6668.02,208.17,17.51,50.93,3.9141,1.0,1.0,100.0%,0.00764
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21133.41,6590.69,275.05,13.55,58.07,3.8805,1.0,1.0,100.0%,0.00881
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21087.37,6544.64,268.88,12.04,63.81,3.1191,1.0,1.0,100.0%,0.00975
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21131.28,6588.56,223.65,17.22,51.84,3.5862,1.0,1.0,100.0%,0.00787
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21059.76,6517.03,194.47,13.28,58.5,3.628,1.0,1.0,100.0%,0.00898
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21046.9,6504.17,211.98,17.91,48.86,3.9464,1.0,1.0,100.0%,0.00751
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21194.95,6652.23,196.58,13.31,61.38,3.8681,1.0,1.0,100.0%,0.00923
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21186.1,6643.37,229.43,12.32,69.49,3.4441,1.0,1.0,100.0%,0.01046
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21229.41,6686.69,206.66,12.36,62.8,3.7724,0.0,0.0,100.0%,0.00939
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21136.82,6594.09,180.95,17.5,49.29,3.6367,1.0,1.0,100.0%,0.00748
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21124.4,6581.67,225.03,13.0,67.5,3.3048,0.0,0.0,100.0%,0.01025
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21214.72,6672.0,231.86,15.52,52.7,3.3378,1.0,1.0,100.0%,0.0079
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21113.79,6571.07,200.97,13.94,63.44,3.818,1.0,1.0,100.0%,0.00966
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21165.42,6622.7,195.72,12.74,67.93,3.1506,1.0,1.0,100.0%,0.01026
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21086.45,6543.73,190.95,15.0,53.75,3.5235,1.0,1.0,100.0%,0.00821
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21054.41,6511.69,186.92,12.58,62.09,3.8045,1.0,1.0,100.0%,0.00953
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21108.39,6565.67,197.17,15.89,57.14,3.6685,1.0,1.0,100.0%,0.0087
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21222.67,6679.95,250.1,16.68,46.33,3.2903,0.0,0.0,100.0%,0.00694
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21079.31,6536.58,197.72,12.15,72.48,3.8283,1.0,1.0,100.0%,0.01109
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21173.07,6630.35,252.65,15.19,52.75,3.9859,1.0,1.0,100.0%,0.00796
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21118.55,6575.82,252.38,12.38,67.75,3.4664,1.0,1.0,100.0%,0.0103
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21140.79,6598.06,247.38,16.2,51.62,3.9485,1.0,1.0,100.0%,0.00782
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21091.6,6548.88,193.43,14.3,60.72,3.2055,1.0,1.0,100.0%,0.00927
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21109.13,6566.41,264.32,16.61,50.7,3.6332,1.0,1.0,100.0%,0.00772
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21058.95,6516.23,202.15,16.41,53.66,3.9959,1.0,1.0,100.0%,0.00823
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21159.99,6617.26,223.06,16.97,52.13,3.574,1.0,1.0,100.0%,0.00788
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21229.03,6686.31,183.05,12.85,61.81,3.1027,1.0,1.0,100.0%,0.00924
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21147.37,6604.64,235.54,14.97,54.96,3.4649,0.0,0.0,100.0%,0.00832
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21121.12,6578.39,209.57,15.6,57.74,3.2299,1.0,1.0,100.0%,0.00878
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21176.7,6633.97,264.68,16.8,52.9,3.0725,1.0,1.0,100.0%,0.00797
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21233.8,6691.07,274.9,15.9,52.48,3.0132,0.0,0.0,100.0%,0.00784
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21043.8,6501.07,261.88,13.24,65.16,3.1132,1.0,1.0,100.0%,0.01002
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21208.0,6665.27,273.89,12.66,65.17,3.7909,,,100.0%,0.00978
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21205.27,6662.55,264.81,14.0,56.56,3.6098,,,100.0%,0.00849
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21178.62,6635.89,225.94,16.15,54.33,3.9126,,,100.0%,0.00819
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21108.14,6565.41,215.06,16.66,49.24,3.8211,,,100.0%,0.0075
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21160.83,6618.1,271.73,13.34,54.95,3.9346,,,100.0%,0.0083
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21217.96,6675.24,238.66,12.29,69.34,3.9541,,,100.0%,0.01039
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21164.34,6621.62,228.36,12.27,64.95,3.584,,,100.0%,0.00981
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21136.43,6593.7,212.9,14.55,56.42,3.0446,,,100.0%,0.00856
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21186.95,6644.23,258.01,17.45,51.17,3.7006,,,100.0%,0.0077
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21143.32,6600.59,238.72,15.46,56.38,3.8698,,,100.0%,0.00854
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21227.55,6684.82,262.39,13.9,55.56,3.5243,,,100.0%,0.00831
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21134.69,6591.97,264.46,13.28,59.49,3.0743,,,100.0%,0.00902
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21161.22,6618.49,182.45,12.05,73.34,3.1089,,,100.0%,0.01108
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21242.15,6699.43,207.78,12.08,67.98,3.6602,,,100.0%,0.01015
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21141.2,6598.47,270.72,16.22,53.47,3.8063,,,100.0%,0.0081
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21074.49,6531.76,263.43,15.77,53.49,3.8419,,,100.0%,0.00819
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21080.51,6537.78,194.63,13.4,64.9,3.6634,,,100.0%,0.00993
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21190.47,6647.74,267.22,14.02,58.87,3.9642,,,100.0%,0.00886
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21172.59,6629.87,254.77,14.33,57.47,3.8056,,,100.0%,0.00867
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21231.22,6688.49,233.11,12.85,62.5,3.3021,,,100.0%,0.00934
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21230.53,6687.8,257.61,16.06,55.08,3.1091,,,100.0%,0.00824
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21046.88,6504.15,239.43,17.61,50.22,3.7812,,,100.0%,0.00772
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21130.17,6587.44,204.62,14.66,57.86,3.016,,,100.0%,0.00878
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21145.96,6603.23,269.52,12.43,66.44,3.9423,,,100.0%,0.01006
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21203.2,6660.47,218.11,15.31,56.03,3.2742,,,100.0%,0.00841
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21115.01,6572.29,208.67,17.09,51.8,3.3742,,,100.0%,0.00788
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21219.23,6676.51,276.44,14.77,55.61,3.8815,,,100.0%,0.00833
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21149.5,6606.78,261.75,12.22,57.28,3.7642,,,100.0%,0.00867
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21218.69,6675.97,207.86,17.74,51.23,3.0654,,,100.0%,0.00767
vinai/PhoGPT-7B5-Instruct,BF16,8000,14542.72,21117.04,6574.32,206.76,17.27,51.87,3.6085,,,100.0%,0.00789
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27439.94,12993.57,186.82,16.87,54.27,3.59,1.0,1.0,100.0%,0.00418
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27396.02,12949.66,191.25,12.06,63.81,3.984,1.0,1.0,100.0%,0.00493
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27413.79,12967.42,206.76,17.07,53.44,3.4104,1.0,1.0,100.0%,0.00412
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27349.56,12903.2,230.98,14.8,59.16,3.1235,1.0,1.0,100.0%,0.00458
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27376.24,12929.88,257.5,12.97,65.57,3.7498,1.0,1.0,100.0%,0.00507
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27442.4,12996.03,270.31,16.67,48.71,3.8711,1.0,1.0,100.0%,0.00375
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27410.54,12964.18,215.15,12.71,62.83,3.4979,1.0,1.0,100.0%,0.00485
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27367.58,12921.22,257.85,16.53,49.47,3.0473,0.0,0.0,100.0%,0.00383
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27355.37,12909.0,260.05,12.24,62.26,3.2358,1.0,1.0,100.0%,0.00482
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27377.57,12931.21,242.45,16.47,52.03,3.2753,1.0,1.0,100.0%,0.00402
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27478.64,13032.27,245.31,12.31,67.04,3.2739,1.0,1.0,100.0%,0.00514
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27505.5,13059.13,203.57,14.09,62.09,3.5693,0.0,0.0,100.0%,0.00475
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27351.11,12904.74,270.1,16.14,49.58,3.3269,1.0,1.0,100.0%,0.00384
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27485.9,13039.54,259.66,12.42,59.45,3.4718,1.0,1.0,100.0%,0.00456
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27544.68,13098.31,246.99,16.3,49.91,3.2037,1.0,1.0,100.0%,0.00381
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27432.87,12986.51,205.77,17.17,52.75,3.5322,0.0,0.0,100.0%,0.00406
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27360.37,12914.0,187.13,16.04,55.89,3.1308,1.0,1.0,100.0%,0.00433
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27384.54,12938.18,237.37,16.87,51.1,3.8215,0.0,0.0,100.0%,0.00395
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27351.39,12905.02,200.02,13.53,63.76,3.618,1.0,1.0,100.0%,0.00494
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27382.68,12936.32,237.75,15.85,53.24,3.7506,0.0,0.0,100.0%,0.00412
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27507.37,13061.01,205.51,17.14,47.75,3.8702,1.0,1.0,100.0%,0.00366
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27500.51,13054.14,230.99,14.76,60.15,3.4787,1.0,1.0,100.0%,0.00461
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27388.13,12941.77,222.83,14.6,60.54,3.5267,1.0,1.0,100.0%,0.00468
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27376.65,12930.28,212.94,16.93,52.91,3.7198,0.0,0.0,100.0%,0.00409
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27400.67,12954.3,195.81,12.94,64.01,3.9939,1.0,1.0,100.0%,0.00494
vinai/PhoGPT-7B5-Instruct,BF16,16000,14446.37,27414.45,12968.08,208.35,15.66,54.56,3.1059,1.0,1.0,100.0%,0.00421
